Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alaska,State_Arizona,State_California,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Nebraska,State_New Hampshire,State_New York,State_North Dakota,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,State_Washington,State_West Virginia,State_Wyoming,City_Anchorage,City_Atlanta,City_Baltimore,City_Boise,City_Charleston,City_Cheyenne,City_Chicago,City_Dallas,City_Des Moines,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Jackson,City_Knoxville,City_Los Angeles,City_Louisville,City_Manchester,City_Miami,City_Minneapolis,City_New Orleans,City_New York,City_Omaha,City_Philadelphia,City_Phoenix,City_Providence,City_Richmond,City_Seattle,City_Sioux Falls,City_St. Louis,City_Wichita,City_Wilmington,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Foot Locker,2021-08-12,47.0,46,2162.0,0.0026175409235918625,August,12,5.0,0.4554130629287205,32,50.0,0.7377703826955077,0.13730506461018716,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-14,50.0,63,3150.0,0.003909314366403431,August,14,5.0,0.43632567849686854,32,47.0,0.7377703826955077,0.1373161648711815,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-14,55.0,225,12375.0,0.09686993358087966,August,14,30.0,0.43632567849686854,32,50.0,0.7377703826955077,0.1373161648711815,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Foot Locker,2021-08-18,34.0,81,2754.0,0.003391559018879766,August,18,5.0,0.5365344467640919,33,34.0,0.3544093178036606,0.13729849075063774,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-18,35.0,300,10500.0,0.09588933633178179,August,18,35.0,0.5365344467640919,33,34.0,0.3544093178036606,0.13729849075063774,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Foot Locker,2021-08-23,45.0,136,6120.0,0.006192144762303228,August,23,4.0,0.11064718162839246,34,45.0,0.8096505823627288,0.13730639739305434,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Foot Locker,2021-08-23,59.0,116,6844.0,0.006949427331206527,August,23,4.0,0.11064718162839246,34,45.0,0.8096505823627288,0.13730639739305434,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-23,65.0,400,26000.0,0.20375503373254536,August,23,30.0,0.11064718162839246,34,59.0,0.8096505823627288,0.13730639739305434,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-24,51.0,132,6732.0,0.008592646828094765,August,24,5.0,0.6158663883089771,34,65.0,0.8096505823627288,0.13730277763863347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Foot Locker,2021-08-24,64.0,106,6784.0,0.008660634904032216,August,24,5.0,0.6158663883089771,34,51.0,0.8096505823627288,0.13730277763863347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-24,70.0,425,29750.0,0.3109669996339104,August,24,40.0,0.6158663883089771,34,64.0,0.8096505823627288,0.13730277763863347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Foot Locker,2021-09-05,48.0,175,8400.0,0.010773495110088384,September,5,5.0,0.44467640918580376,35,48.0,0.6339434276206324,0.13729613733892956,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-05,50.0,700,35000.0,0.3201192406254903,September,5,35.0,0.44467640918580376,35,48.0,0.6339434276206324,0.13729613733892956,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-06,50.0,100,5000.0,0.039014695884106484,September,6,30.0,0.43841336116910234,36,50.0,0.5041597337770384,0.13733083005268523,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-06,34.0,33,1122.0,0.0009643847079127662,September,6,4.0,0.43841336116910234,36,50.0,0.5041597337770384,0.13733083005268523,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-09-06,47.0,27,1269.0,0.0011181423565713089,September,6,4.0,0.43841336116910234,36,34.0,0.5041597337770384,0.13733083005268523,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-07,35.0,150,5250.0,0.06843261335704198,September,7,50.0,0.22755741127348647,36,47.0,0.5041597337770384,0.1372981072218211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
